winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
Russia,"{'p_752_1': 'Russia', 'p_752_0': 'Russia'}",4.5366102766332616e+18,"{'China': 1.7448478873883413, 'France': 1.7444296467508047, 'Germany': 1.7377227388491172, 'India': 1.7219830567181151, 'Israel': 1.7308870287052007, 'Japan': 1.743084749561568, 'Russia': 1.752185383483586, 'UAE': 1.7191951969942798, 'UK': 1.7407803390379377, 'ULA': 1.7123407150718646, 'USA': 1.7377184537782266, 'SpaceX': 1.7422704889919927}",752,2018,0.6691759060280565,True,SpaceX,0.007337496095244811,12,0.2782420773132558,True
China,"{'p_754_0': 'China', 'p_754_1': 'China'}",6.680299874436721e+18,"{'China': 1.745210654821987, 'France': 1.7448131602299268, 'Germany': 1.7380598660174194, 'India': 1.7223127735931936, 'Israel': 1.7312241558735029, 'Japan': 1.7434475169952135, 'Russia': 1.7388308819446525, 'UAE': 1.7195249138693582, 'UK': 1.7410904509288718, 'ULA': 1.7126778422401667, 'USA': 1.7380285656691605, 'SpaceX': 1.7425377718281347}",754,2021,0.6966244963664098,True,SpaceX,0.0003974945920601769,12,0.25079348697490256,True
France,"{'p_758_0': 'France', 'p_758_1': 'France'}",3.24022990144649e+18,"{'China': 1.7298061233754924, 'France': 1.7451951178716647, 'Germany': 1.738395625528311, 'India': 1.7226411528729373, 'Israel': 1.7315599153843946, 'Japan': 1.7438088127540268, 'Russia': 1.7391523472020674, 'UAE': 1.719853293149102, 'UK': 1.7413993047579654, 'ULA': 1.7130136017510584, 'USA': 1.7383374194982544, 'SpaceX': 1.7428039703513352}",758,2018,0.575538597456634,True,SpaceX,0.0013863051176379315,12,0.3718793858846783,True
Japan,"{'p_759_0': 'Japan', 'p_759_2': 'Japan', 'p_759_1': 'Japan', 'p_759_3': 'Japan'}",5.218892487859423e+18,"{'China': 1.730156847706962, 'France': 1.7281331790424144, 'Germany': 1.7387300280575055, 'India': 1.7229682049983994, 'Israel': 1.7318943179135888, 'Japan': 1.7441686483256644, 'Russia': 1.7394725132484203, 'UAE': 1.720180345274564, 'UK': 1.7417069103454468, 'ULA': 1.7133480042802525, 'USA': 1.7386450250857357, 'SpaceX': 1.743069093025566}",759,2015,0.5903638008013787,True,SpaceX,0.0010995553000985314,12,0.3570541825399336,True
SpaceX,{'p_763_0': 'SpaceX'},8.860549584134977e+18,"{'China': 1.730506159891931, 'France': 1.7285013864153984, 'Germany': 1.739063084157841, 'India': 1.7232939402904601, 'Israel': 1.7322273740139245, 'Japan': 1.7288038199212532, 'Russia': 1.739791390187285, 'UAE': 1.7205060805666248, 'UK': 1.7420132773985157, 'ULA': 1.7136810603805883, 'USA': 1.7389513921388047, 'SpaceX': 1.743333148217381}",763,2018,0.9474179833413123,True,SpaceX,0.0013198708188653097,12,0.0,True
UK,"{'p_765_1': 'UK', 'p_765_0': 'UK'}",4.231285417546852e+18,"{'China': 1.7308540708713953, 'France': 1.7288681167880942, 'Germany': 1.7393948042611482, 'India': 1.72361836895165, 'Israel': 1.7325590941172315, 'Japan': 1.7291517309007176, 'Russia': 1.7401089880063791, 'UAE': 1.7208305092278147, 'UK': 1.74231841551306, 'ULA': 1.7140127804838952, 'USA': 1.7392565302533487, 'SpaceX': 1.7336636131517882}",765,2014,0.8150116957582139,True,SpaceX,0.00220942750668085,12,0.13240628758309847,True
Russia,{'p_771_0': 'Russia'},5.316254306745982e+18,"{'China': 1.731200591461354, 'France': 1.7292333815615661, 'Germany': 1.7397251986800772, 'India': 1.7239415010679409, 'Israel': 1.7328894885361605, 'Japan': 1.7294982514906763, 'Russia': 1.740425316579313, 'UAE': 1.7211536413441055, 'UK': 1.7304332526317017, 'ULA': 1.7143431749028242, 'USA': 1.739560448915627, 'SpaceX': 1.7339218943500385}",771,2021,0.6691759060280565,False,SpaceX,0.0007001178992358525,12,0.2782420773132558,True
Germany,{'p_778_0': 'Germany'},5.367484780235017e+18,"{'China': 1.731545732354694, 'France': 1.7295971920071054, 'Germany': 1.7400542776098953, 'India': 1.7242633466105004, 'Israel': 1.7332185674659788, 'Japan': 1.7298433923840162, 'Russia': 1.6984480061696234, 'UAE': 1.721475486886665, 'UK': 1.7307303026165906, 'ULA': 1.7146722538326427, 'USA': 1.7398631575039214, 'SpaceX': 1.7341791471831463}",778,2025,0.6696646208242205,True,SpaceX,0.0001911201059738854,12,0.2777533625170918,True
USA,{'p_784_0': 'USA'},5.610666402175994e+18,"{'China': 1.7318895041230364, 'France': 1.7299595592681811, 'Germany': 1.7266122877619567, 'India': 1.7245839154374172, 'Israel': 1.733546340986332, 'Japan': 1.7301871641523587, 'Russia': 1.6987554849867272, 'UAE': 1.7217960557135819, 'UK': 1.7310261742462987, 'ULA': 1.7150000273529957, 'USA': 1.7401646652901577, 'SpaceX': 1.7344353795307326}",784,2024,0.7534756519314919,False,SpaceX,0.005729285759425107,12,0.19394233140982042,True
SpaceX,{'p_785_0': 'SpaceX'},4846220813748.624,"{'China': 1.7322319172185527, 'France': 1.7303204943623478, 'Germany': 1.7269315896199302, 'India': 1.7249032172953904, 'Israel': 1.7338728190629746, 'Japan': 1.730529577247875, 'Russia': 1.6990617485699113, 'UAE': 1.722115357571555, 'UK': 1.7313208765166226, 'ULA': 1.7153265054296383, 'USA': 1.700566265847459, 'SpaceX': 1.734690599183386}",785,2012,0.9474179833413123,True,SpaceX,0.0008177801204114488,12,0.0,True
Israel,"{'p_790_0': 'Israel', 'p_790_1': 'Israel'}",10703639118859.906,"{'China': 1.7325729819757427, 'France': 1.7306800081831253, 'Germany': 1.7272496341459314, 'India': 1.7252212618213918, 'Israel': 1.7341980115494657, 'Japan': 1.730870642005065, 'Russia': 1.6993668061626341, 'UAE': 1.7224334020975565, 'UK': 1.731614418322084, 'ULA': 1.7156516979161296, 'USA': 1.7008598076529204, 'SpaceX': 1.7253969350758187}",790,2012,0.6781725169436913,True,SpaceX,0.0016250295737230136,12,0.26924546639762104,True
China,{'p_795_1': 'China'},5.524474615470106e+18,"{'China': 1.7329127086131835, 'France': 1.7310381115018396, 'Germany': 1.727566430868832, 'India': 1.7255380585442925, 'Israel': 1.7209443366669128, 'Japan': 1.7312103686425058, 'Russia': 1.6996706669046682, 'UAE': 1.7227501988204572, 'UK': 1.7319068084574332, 'ULA': 1.7159756145554992, 'USA': 1.7011521977882695, 'SpaceX': 1.7256467070671797}",795,2024,0.6966244963664098,True,SpaceX,0.0010059001557503056,12,0.25079348697490256,True
UK,{'p_799_0': 'UK'},8.118217216926906e+17,"{'China': 1.718608316028289, 'France': 1.7313948149694296, 'Germany': 1.7278819892110042, 'India': 1.7258536168864647, 'Israel': 1.721259895009085, 'Japan': 1.7315487672645653, 'Russia': 1.6999733398336347, 'UAE': 1.7230657571626293, 'UK': 1.7321980556191254, 'ULA': 1.716298264981885, 'USA': 1.7014434449499618, 'SpaceX': 1.725895502682214}",799,2021,0.8150116957582139,True,SpaceX,0.0006492883545601291,12,0.13240628758309847,True
Japan,"{'p_807_0': 'Japan', 'p_807_1': 'Japan'}",12057602540206.537,"{'China': 1.7189372730089754, 'France': 1.7317501291182227, 'Germany': 1.7281963184898896, 'India': 1.7261679461653503, 'Israel': 1.7215742242879706, 'Japan': 1.731885847863086, 'Russia': 1.7002748338865106, 'UAE': 1.723380086441515, 'UK': 1.7209210581716317, 'ULA': 1.7166196587221356, 'USA': 1.7017335577376067, 'SpaceX': 1.726143329267071}",807,2012,0.5903638008013787,True,SpaceX,0.00013571874486340008,12,0.3570541825399336,True
France,{'p_812_0': 'France'},5157732013078.495,"{'China': 1.719264953373235, 'France': 1.7321040643636771, 'Germany': 1.7285094279195414, 'India': 1.7264810555950019, 'Israel': 1.7218873337176221, 'Japan': 1.7176193580682462, 'Russia': 1.7005751579011048, 'UAE': 1.7236931958711665, 'UK': 1.7212048376914018, 'ULA': 1.7169398051973865, 'USA': 1.70202254465539, 'SpaceX': 1.7263901940863848}",812,2013,0.575538597456634,False,SpaceX,0.0035946364441357126,12,0.3718793858846783,True
Germany,{'p_816_0': 'Germany'},5.485099334901709e+18,"{'China': 1.719591366657292, 'France': 1.6807085343054244, 'Germany': 1.7288213266121373, 'India': 1.7267929542875977, 'Israel': 1.722199232410218, 'Japan': 1.7179457713523036, 'Russia': 1.700874320617511, 'UAE': 1.7240050945637624, 'UK': 1.721487519887528, 'ULA': 1.7172587137246103, 'USA': 1.7023104141134708, 'SpaceX': 1.7266361043244682}",816,2019,0.6696646208242205,False,SpaceX,0.0020283723245395624,12,0.2777533625170918,True
India,{'p_818_3': 'India'},4.848883849518356e+18,"{'China': 1.719916522292309, 'France': 1.6810503752908215, 'Germany': 1.685897659178128, 'India': 1.7271036512549252, 'Israel': 1.7225099293775457, 'Japan': 1.7182709269873206, 'Russia': 1.7011723306795323, 'UAE': 1.7243157915310898, 'UK': 1.7217691129276362, 'ULA': 1.7175763935181307, 'USA': 1.702597174429353, 'SpaceX': 1.7268810670864838}",818,2021,0.7213064663142137,True,SpaceX,0.0002225841684413421,12,0.22611151702709864,True
SpaceX,{'p_824_2': 'SpaceX'},7.109570188975911e+18,"{'China': 1.7202404296059135, 'France': 1.6813909038972357, 'Germany': 1.686200646726273, 'India': 1.7145367705327799, 'Israel': 1.7228194335324618, 'Japan': 1.7185948343009252, 'Russia': 1.7014691966360806, 'UAE': 1.724625295686006, 'UK': 1.7220496248896895, 'ULA': 1.7178928536911195, 'USA': 1.7028828338292308, 'SpaceX': 1.727125089399594}",824,2022,0.9474179833413123,True,SpaceX,0.0024997937135879944,12,0.0,True
UAE,{'p_828_0': 'UAE'},4.744544641636541e+18,"{'China': 1.7205630978236983, 'France': 1.6817301298236695, 'Germany': 1.6865024752064106, 'India': 1.7148385990129176, 'Israel': 1.7231277536903251, 'Japan': 1.7189175025187096, 'Russia': 1.7017649269425517, 'UAE': 1.7249336158438693, 'UK': 1.7223290637632847, 'ULA': 1.7182081032570578, 'USA': 1.7031674004493116, 'SpaceX': 1.7181702034134256}",828,2017,0.8450644872980295,True,SpaceX,0.0018058621535441688,12,0.10235349604328281,True
Israel,{'p_831_1': 'Israel'},3.8257083936728376e+18,"{'China': 1.7208845360706917, 'France': 1.682068062663403, 'Germany': 1.6868031531542242, 'India': 1.7151392769607314, 'Israel': 1.723434898570403, 'Japan': 1.7192389407657034, 'Russia': 1.7020595299621721, 'UAE': 1.7124358978345882, 'UK': 1.7226074374509293, 'ULA': 1.7185221511311761, 'USA': 1.7034508823371146, 'SpaceX': 1.7184091580159868}",831,2020,0.6781725169436913,False,SpaceX,0.000827461119473849,12,0.26924546639762104,True
UK,{'p_832_0': 'UK'},2.1438762798719667e+18,"{'China': 1.7212047533728065, 'France': 1.6824047119055123, 'Germany': 1.687102689012682, 'India': 1.7154388128191889, 'Israel': 1.680681264332033, 'Japan': 1.7195591580678178, 'Russia': 1.702353013967327, 'UAE': 1.7127354336930454, 'UK': 1.7228847537692917, 'ULA': 1.7188350061318656, 'USA': 1.7037332874527464, 'SpaceX': 1.7186472049779637}",832,2020,0.8150116957582139,True,SpaceX,0.0016800003964851928,12,0.13240628758309847,True
China,{'p_833_0': 'China'},3.069886466282621e+18,"{'China': 1.721523758658257, 'France': 1.6827400869363638, 'Germany': 1.6874010911333632, 'India': 1.7157372149398702, 'Israel': 1.6809796664527143, 'Japan': 1.7198781633532683, 'Russia': 1.7026453871408607, 'UAE': 1.713033835813727, 'UK': 1.7121563229539543, 'ULA': 1.7191466769820685, 'USA': 1.704014623670152, 'SpaceX': 1.7188843509365195}",833,2024,0.6966244963664098,True,SpaceX,0.0016455953049887562,12,0.25079348697490256,True
Japan,{'p_834_0': 'Japan'},4.055250003877968e+18,"{'China': 1.708183328307841, 'France': 1.6830741970410794, 'Germany': 1.687698367777767, 'India': 1.716034491584274, 'Israel': 1.6812769430971182, 'Japan': 1.7201959654539678, 'Russia': 1.702936657577355, 'UAE': 1.7133311124581305, 'UK': 1.7124267607649832, 'ULA': 1.719457172310637, 'USA': 1.7042948987783473, 'SpaceX': 1.719120602457227}",834,2014,0.5903638008013787,False,SpaceX,0.000738793143330696,12,0.3570541825399336,True
ULA,{'p_835_0': 'ULA'},2.725778497153179e+18,"{'China': 1.7084926566508807, 'France': 1.6834070514049788, 'Germany': 1.6879945271185905, 'India': 1.7163306509250975, 'Israel': 1.6815731024379417, 'Japan': 1.6746420805492788, 'Russia': 1.7032268332843856, 'UAE': 1.7136272717989542, 'UK': 1.7126961821452222, 'ULA': 1.719766500653677, 'USA': 1.7045741204826246, 'SpaceX': 1.7193559660350877}",835,2024,0.6433396218697132,False,SpaceX,0.00041053461858941986,12,0.30407836147159917,True
SpaceX,"{'p_836_0': 'SpaceX', 'p_836_1': 'SpaceX'}",2.399645537913389e+18,"{'China': 1.7088008264530616, 'France': 1.6837386591149928, 'Germany': 1.6882895772409905, 'India': 1.7166257010474975, 'Israel': 1.6818681525603416, 'Japan': 1.67495025035146, 'Russia': 1.703515922183756, 'UAE': 1.7139223219213542, 'UK': 1.7129645944498813, 'ULA': 1.6757365510917128, 'USA': 1.7048522964057433, 'SpaceX': 1.7195904480955324}",836,2014,0.9474179833413123,True,SpaceX,0.0029647470480349547,12,0.0,True
India,{'p_837_0': 'India'},4771242315577.111,"{'China': 1.7091078460689124, 'France': 1.6840690291610563, 'Germany': 1.6885835261438191, 'India': 1.716919649950326, 'Israel': 1.6821621014631702, 'Japan': 1.6752572699673105, 'Russia': 1.7038039321127083, 'UAE': 1.7142162708241826, 'UK': 1.713232004955657, 'ULA': 1.6760368221996034, 'USA': 1.705129434089093, 'SpaceX': 1.7109573990047269}",837,2012,0.7213064663142137,False,SpaceX,0.0027033791261434903,12,0.22611151702709864,True
UAE,{'p_839_1': 'UAE'},2.562818414045093e+18,"{'China': 1.7094137237640894, 'France': 1.6843981704374702, 'Germany': 1.6888763817408394, 'India': 1.6756651515164371, 'Israel': 1.6824549570601905, 'Japan': 1.6755631476624875, 'Russia': 1.7040908708251155, 'UAE': 1.7145091264212033, 'UK': 1.71349842086184, 'ULA': 1.676335976487043, 'USA': 1.7054055409938418, 'SpaceX': 1.7111871338360918}",839,2021,0.8450644872980295,True,SpaceX,0.001010705559363334,12,0.10235349604328281,True
UK,{'p_841_1': 'UK'},6.513949370912341e+18,"{'China': 1.7097184677166235, 'France': 1.6847260917442473, 'Germany': 1.6891681518619204, 'India': 1.6759510266839723, 'Israel': 1.6827467271812715, 'Japan': 1.6758678916150216, 'Russia': 1.7043767459926509, 'UAE': 1.7027389234144805, 'UK': 1.7137638492913994, 'ULA': 1.6766340219523035, 'USA': 1.7056806245020604, 'SpaceX': 1.7114160171500725}",841,2016,0.8150116957582139,True,SpaceX,0.0023478321413268333,12,0.13240628758309847,True
SpaceX,"{'p_843_0': 'SpaceX', 'p_843_1': 'SpaceX'}",34897487844346.395,"{'China': 1.7100220860181459, 'France': 1.68505280178843, 'Germany': 1.689458844254209, 'India': 1.6762358458972588, 'Israel': 1.68303741957356, 'Japan': 1.6761715099165442, 'Russia': 1.7046615652059374, 'UAE': 1.7030237426277668, 'UK': 1.7035430915455358, 'ULA': 1.6769309665091563, 'USA': 1.7059546919178292, 'SpaceX': 1.7116440550240313}",843,2013,0.9474179833413123,True,SpaceX,0.0016219690058854042,12,0.0,True
China,{'p_844_0': 'China'},26321859914174.676,"{'China': 1.7103245866750927, 'France': 1.6853783091853844, 'Germany': 1.6897484665832838, 'India': 1.6765196166669987, 'Israel': 1.683327041902635, 'Japan': 1.6764740105734908, 'Russia': 1.704945335975677, 'UAE': 1.7033075133975066, 'UK': 1.7038021376317811, 'ULA': 1.6772268179880507, 'USA': 1.706227750468325, 'SpaceX': 1.7033243044399358}",844,2013,0.6966244963664098,False,SpaceX,0.004096836206767707,12,0.25079348697490256,True
USA,{'p_847_0': 'USA'},2.2094600015371343e+18,"{'China': 1.6666000477595606, 'France': 1.685702622460076, 'Germany': 1.6900370264342883, 'India': 1.6768023464250845, 'Israel': 1.6836156017536394, 'Japan': 1.6767754015082859, 'Russia': 1.705228065733763, 'UAE': 1.7035902431555927, 'UK': 1.7040602334087507, 'ULA': 1.6775215841372695, 'USA': 1.7064998073048896, 'SpaceX': 1.703547821939401}",847,2018,0.7534756519314919,True,SpaceX,0.0012717415711265279,12,0.19394233140982042,True
Russia,{'p_851_0': 'Russia'},1.0277541267443634e+18,"{'China': 1.6668937362463596, 'France': 1.6860257500483202, 'Germany': 1.6903245313130442, 'India': 1.6770840425256897, 'Israel': 1.6839031066323953, 'Japan': 1.6770756905605033, 'Russia': 1.7055097618343682, 'UAE': 1.7038719392561976, 'UK': 1.704317385589855, 'ULA': 1.6778152726240685, 'USA': 1.6959441951538623, 'SpaceX': 1.7037705222608759}",851,2022,0.6691759060280565,True,SpaceX,0.0011923762445131825,12,0.2782420773132558,True
UK,{'p_852_0': 'UK'},5.668299929238324e+18,"{'China': 1.6671863546580847, 'France': 1.6863477002980116, 'Germany': 1.6906109886471454, 'India': 1.6773647122463402, 'Israel': 1.6841895639664966, 'Japan': 1.6773748854880135, 'Russia': 1.6943654705029838, 'UAE': 1.7041526089768482, 'UK': 1.7045736008185366, 'ULA': 1.6781078910357936, 'USA': 1.6962094031115007, 'SpaceX': 1.7039924111577505}",852,2020,0.8150116957582139,True,SpaceX,0.00042099184168842285,12,0.13240628758309847,True
UAE,{'p_853_0': 'UAE'},6714545625363.3955,"{'China': 1.66747791050327, 'France': 1.6866684814703343, 'Germany': 1.6908964057870348, 'India': 1.6776443627889694, 'Israel': 1.684474981106386, 'Japan': 1.6776729939681028, 'Russia': 1.6946396904210326, 'UAE': 1.7044322595194774, 'UK': 1.6948289596527681, 'ULA': 1.678399446880979, 'USA': 1.6964736480364295, 'SpaceX': 1.704213494323653}",853,2012,0.8450644872980295,True,SpaceX,0.00021876519582431087,12,0.10235349604328281,True
SpaceX,{'p_854_1': 'SpaceX'},6.31395744561817e+18,"{'China': 1.66776841121272, 'France': 1.6869881017409507, 'Germany': 1.6911807900070603, 'India': 1.6779230012809543, 'Israel': 1.6847593653264115, 'Japan': 1.6779700235985797, 'Russia': 1.6949129179417763, 'UAE': 1.6933218902944107, 'UK': 1.6950791844053144, 'ULA': 1.6786899475904289, 'USA': 1.6967369366633873, 'SpaceX': 1.7044337773932696}",854,2022,0.9474179833413123,True,SpaceX,0.007696840729882304,12,0.0,True
USA,{'p_858_0': 'USA'},6.964820110312078e+18,"{'China': 1.6680578641405683, 'France': 1.6873065692011675, 'Germany': 1.6914641485065154, 'India': 1.6782006347761325, 'Israel': 1.6850427238258665, 'Japan': 1.678265981898861, 'Russia': 1.6951851599820729, 'UAE': 1.6935941323347072, 'UK': 1.6953285066440853, 'ULA': 1.6789794005182772, 'USA': 1.6969992756576242, 'SpaceX': 1.6964012533238417}",858,2019,0.7534756519314919,True,SpaceX,0.0005980223337824775,12,0.19394233140982042,True
SpaceX,{'p_859_0': 'SpaceX'},6.184477032918777e+18,"{'China': 1.6683462765653247, 'France': 1.687623891859086, 'Germany': 1.69174648841066, 'India': 1.6784772702558048, 'Israel': 1.6853250637300112, 'Japan': 1.678560876311039, 'Russia': 1.69545642338765, 'UAE': 1.6938653957402843, 'UK': 1.6955769326384749, 'ULA': 1.6792678129430336, 'USA': 1.6869734606136104, 'SpaceX': 1.6966172693415031}",859,2023,0.9474179833413123,True,SpaceX,0.0010403367030282773,12,0.0,True
UK,"{'p_866_1': 'UK', 'p_866_0': 'UK'}",4.312416246675168e+18,"{'China': 1.6686336556908987, 'France': 1.6879400776407296, 'Germany': 1.692027816771726, 'India': 1.6787529146297189, 'Israel': 1.685606392091077, 'Japan': 1.678854714200928, 'Russia': 1.695726714934073, 'UAE': 1.6941356872867073, 'UK': 1.6958244685936188, 'ULA': 1.6795551920686078, 'USA': 1.6872293899897635, 'SpaceX': 1.6888684790002229}",866,2022,0.8150116957582139,True,SpaceX,9.77536595458961e-05,12,0.13240628758309847,True
Russia,{'p_867_0': 'Russia'},5.158311840539711e+18,"{'China': 1.6689200086476097, 'France': 1.6882551343911563, 'Germany': 1.6923081405699036, 'India': 1.6790275747370362, 'Israel': 1.6858867158892548, 'Japan': 1.6791475028591, 'Russia': 1.6959960413276918, 'UAE': 1.6944050136803261, 'UK': 1.6865177165426422, 'ULA': 1.6798415450253188, 'USA': 1.6874844054973237, 'SpaceX': 1.6890803838735233}",867,2024,0.6691759060280565,True,SpaceX,0.0015910276473656282,12,0.2782420773132558,True
UAE,{'p_868_0': 'UAE'},2.92498012851219e+18,"{'China': 1.6692053424931785, 'France': 1.6885690698755456, 'Germany': 1.6925874667143135, 'India': 1.6793012573472856, 'Israel': 1.6861660420336646, 'Japan': 1.6794392495018964, 'Russia': 1.6854484559989806, 'UAE': 1.6946733815592092, 'UK': 1.6867596200796422, 'ULA': 1.6801268788708874, 'USA': 1.687738513421641, 'SpaceX': 1.6892915345914625}",868,2021,0.8450644872980295,True,SpaceX,0.002085914844895731,12,0.10235349604328281,True
Germany,{'p_870_0': 'Germany'},2.041261965998465e+18,"{'China': 1.6694896642137027, 'France': 1.6888818917802775, 'Germany': 1.6928658020439613, 'India': 1.679573969161296, 'Israel': 1.6864443773633124, 'Japan': 1.6797299612724248, 'Russia': 1.6857108730643642, 'UAE': 1.6841640406294252, 'UK': 1.687000665545888, 'ULA': 1.6804112005914116, 'USA': 1.6879917199842787, 'SpaceX': 1.6895019363238428}",870,2024,0.6696646208242205,True,SpaceX,0.0033638657201184863,12,0.2777533625170918,True
SpaceX,{'p_872_0': 'SpaceX'},9.610997337955981e+18,"{'China': 1.6697729807246158, 'France': 1.689193607713983, 'Germany': 1.6817547731175677, 'India': 1.6798457168121188, 'Israel': 1.6867217286480272, 'Japan': 1.6800196452415412, 'Russia': 1.6859723623632878, 'UAE': 1.6844255299283488, 'UK': 1.6872408588042231, 'ULA': 1.6806945171023249, 'USA': 1.6882440313438702, 'SpaceX': 1.6897115941881742}",872,2020,0.9474179833413123,True,SpaceX,0.0005179864741911011,12,0.0,True
France,{'p_888_0': 'France'},7552437543480.04,"{'China': 1.670055298871631, 'France': 1.6895042252085837, 'Germany': 1.6820255631713796, 'India': 1.6801165068659305, 'Israel': 1.6869981025893854, 'Japan': 1.6803083084088146, 'Russia': 1.686232930214058, 'UAE': 1.6846860977791192, 'UK': 1.6874802056583835, 'ULA': 1.6809768352493402, 'USA': 1.6884954535969583, 'SpaceX': 1.6822203261781714}",888,2013,0.575538597456634,True,SpaceX,0.0010087716116253809,12,0.3718793858846783,True
USA,{'p_890_0': 'USA'},6.348684694995909e+17,"{'China': 1.6703366254316678, 'France': 1.6760958974539248, 'Germany': 1.6822954021283734, 'India': 1.6803863458229245, 'Israel': 1.6872735058216184, 'Japan': 1.6805959577034733, 'Russia': 1.6864925828714883, 'UAE': 1.6849457504365493, 'UK': 1.6877187118537815, 'ULA': 1.6812581618093767, 'USA': 1.6887459927788195, 'SpaceX': 1.6824260764539796}",890,2014,0.7534756519314919,True,SpaceX,0.00102728092503801,12,0.19394233140982042,True
UK,{'p_892_0': 'UK'},5.836617895336444e+18,"{'China': 1.6706169671137643, 'France': 1.6763965304154056, 'Germany': 1.6825642964236327, 'India': 1.6806552401181838, 'Israel': 1.6875479449125061, 'Japan': 1.6808825999853392, 'Russia': 1.6867513265277407, 'UAE': 1.685204494092802, 'UK': 1.687956383078282, 'ULA': 1.6815385034914732, 'USA': 1.6791885566674631, 'SpaceX': 1.6826311064319674}",892,2022,0.8150116957582139,False,SpaceX,0.00040843816577584846,12,0.13240628758309847,True
Israel,{'p_894_1': 'Israel'},5.530778422787304e+18,"{'China': 1.6708963305599753, 'France': 1.67669611433577, 'Germany': 1.6828322524279926, 'India': 1.6809231961225437, 'Israel': 1.687821426364255, 'Japan': 1.681168242045746, 'Russia': 1.6870091673131546, 'UAE': 1.6854623348782156, 'UK': 1.6552351090033817, 'ULA': 1.6818178669376844, 'USA': 1.6794331659141415, 'SpaceX': 1.6828354209698522}",894,2019,0.6781725169436913,True,SpaceX,0.0008122590511003835,12,0.26924546639762104,True
Russia,"{'p_895_1': 'Russia', 'p_895_0': 'Russia'}",7.144899470083782e+18,"{'China': 1.671174722346254, 'France': 1.6769946562669416, 'Germany': 1.6830992764488864, 'India': 1.6811902201434372, 'Israel': 1.6768667172000211, 'Japan': 1.6814528906084392, 'Russia': 1.6872661112970595, 'UAE': 1.6857192788621207, 'UK': 1.6554675235815866, 'ULA': 1.6820962587239632, 'USA': 1.6796769243802068, 'SpaceX': 1.683039024877006}",895,2018,0.6691759060280565,False,SpaceX,0.0015468324349388052,12,0.2782420773132558,True
UAE,{'p_900_0': 'UAE'},3764386231784.374,"{'China': 1.6714521489833212, 'France': 1.6772921631908904, 'Germany': 1.683365374731177, 'India': 1.6814563184257278, 'Israel': 1.6771328154823117, 'Japan': 1.6817365523304662, 'Russia': 1.6502265950954373, 'UAE': 1.6859753320536397, 'UK': 1.6556991324077615, 'ULA': 1.6823736853610303, 'USA': 1.6799198377664133, 'SpaceX': 1.6832419229150926}",900,2013,0.8450644872980295,True,SpaceX,0.0026099573224627193,12,0.10235349604328281,True
Germany,{'p_905_0': 'Germany'},3.686677126179777e+18,"{'China': 1.6717286169175178, 'France': 1.6775886420205472, 'Germany': 1.6836305534579776, 'India': 1.6817214971525287, 'Israel': 1.6773979942091126, 'Japan': 1.682019233803047, 'Russia': 1.6504771654397588, 'UAE': 1.6759991663138722, 'UK': 1.6559299408636157, 'ULA': 1.682650153295227, 'USA': 1.6801619117171454, 'SpaceX': 1.6834441197986911}",905,2020,0.6696646208242205,True,SpaceX,0.00018643365928650013,12,0.2777533625170918,True
SpaceX,"{'p_906_3': 'SpaceX', 'p_906_2': 'SpaceX'}",5.616668686319063e+18,"{'China': 1.6720041325316455, 'France': 1.6778840996007045, 'Germany': 1.673137738969896, 'India': 1.6819857624460086, 'Israel': 1.6776622595025925, 'Japan': 1.6823009415524361, 'Russia': 1.6507268726707205, 'UAE': 1.676248873544834, 'UK': 1.6561599542778125, 'ULA': 1.6829256689093546, 'USA': 1.680403151821153, 'SpaceX': 1.6836456201959122}",906,2024,0.9474179833413123,True,SpaceX,0.0007199512865576629,12,0.0,True
ULA,{'p_908_0': 'ULA'},4.200484680297107e+18,"{'China': 1.672278702145794, 'France': 1.6781785427089033, 'Germany': 1.6733959826591716, 'India': 1.682249120368184, 'Israel': 1.6779256174247679, 'Japan': 1.682581682040765, 'Russia': 1.6509757225163901, 'UAE': 1.6764977233905036, 'UK': 1.6563891779266608, 'ULA': 1.683200238523503, 'USA': 1.6806435636122752, 'SpaceX': 1.6763884274533847}",908,2021,0.6433396218697132,True,SpaceX,0.0006185564827378975,12,0.30407836147159917,True
Japan,{'p_909_0': 'Japan'},3.7584943614515e+17,"{'China': 1.6725523320181537, 'France': 1.6784719780563049, 'Germany': 1.6736533424837583, 'India': 1.6825115769217005, 'Israel': 1.6781880739782844, 'Japan': 1.6828614616668744, 'Russia': 1.6512237206487343, 'UAE': 1.6767457215228478, 'UK': 1.6566176170347928, 'ULA': 1.6720202661036532, 'USA': 1.6808831525701518, 'SpaceX': 1.6765862615242448}",909,2024,0.5903638008013787,False,SpaceX,0.0003498847451739451,12,0.3570541825399336,True
