winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
Germany,{'p_278_0': 'SpaceX'},4.017170290431879e+17,"{'China': 0.8522445820433436, 'France': 0.502319944598338, 'Germany': 0.6011661807580175, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7213939178795409, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.9318181818181818}","{'China': 2.1914439479738048e-20, 'France': 8.524060759488589e-19, 'Germany': 0.9999999880442391, 'India': 2.1089022022553224e-29, 'Israel': 6.382082667108755e-19, 'Japan': 1.8243338304612953e-30, 'Russia': 1.1955760449231184e-08, 'UAE': 2.647289338767274e-19, 'UK': 3.533225733011059e-24, 'ULA': 2.134649075568214e-22, 'USA': 5.328990159365198e-16, 'SpaceX': 2.827769031537518e-20}",278,2021,0.5916684889019738,True,SpaceX,0.07957359977483813,1,0.3616398108591117,True
Germany,{'p_282_0': 'SpaceX'},19868343734747.68,"{'China': 0.8522445820433436, 'France': 0.502319944598338, 'Germany': 0.6192949907235622, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7213939178795409, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.9318181818181818}","{'China': 0.15239369903153407, 'France': 2.8809225967867804e-15, 'Germany': 0.8476044675740146, 'India': 1.8303699968087925e-06, 'Israel': 3.6160582117394935e-12, 'Japan': 2.4542324155671504e-09, 'Russia': 7.134567209012952e-19, 'UAE': 5.633840624298239e-10, 'UK': 3.521563887725015e-22, 'ULA': 1.973601414302114e-18, 'USA': 3.219319978319973e-12, 'SpaceX': 5.4583295337937406e-21}",282,2013,0.5916684889019738,True,SpaceX,0.07957359977483813,1,0.3616398108591117,True
China,{'p_285_0': 'SpaceX'},8.715712822629702e+17,"{'China': 0.8522445820433436, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7213939178795409, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.9318181818181818}","{'China': 0.9999999999944544, 'France': 8.049264070387528e-25, 'Germany': 3.08492628268769e-24, 'India': 2.2111204398407443e-24, 'Israel': 1.187805352825308e-25, 'Japan': 1.011262694345008e-15, 'Russia': 5.592750398632368e-15, 'UAE': 3.878983705632986e-17, 'UK': 4.85063754277201e-20, 'ULA': 3.584982201301117e-24, 'USA': 5.538823744200233e-12, 'SpaceX': 4.804084009983284e-25}",285,2015,0.8461338781048496,False,SpaceX,0.07957359977483813,1,0.10717442165623581,True
UK,{'p_288_0': 'SpaceX'},1.7184382805779948e+18,"{'China': 0.8048976608187135, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7213939178795409, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.9318181818181818}","{'China': 2.8779025053391703e-06, 'France': 4.3641031734794986e-14, 'Germany': 3.526948080742469e-09, 'India': 3.125558712885938e-11, 'Israel': 0.0005409851087684929, 'Japan': 0.005662307872672029, 'Russia': 8.590369427029044e-11, 'UAE': 6.090629652163175e-07, 'UK': 0.7398579529073666, 'ULA': 0.25391826446630156, 'USA': 2.0533103471206568e-07, 'SpaceX': 1.679370423497544e-05}",288,2017,0.8424731089686259,True,SpaceX,0.1192502852083297,1,0.11083519079245951,True
ULA,{'p_289_0': 'SpaceX'},1.6997642976133384e+18,"{'China': 0.8048976608187135, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.9318181818181818}","{'China': 2.48450407519582e-13, 'France': 8.2022651146615e-11, 'Germany': 0.023719191177805646, 'India': 2.6089003416048555e-05, 'Israel': 8.685120792029456e-06, 'Japan': 5.6085163369951446e-11, 'Russia': 7.855173376050764e-17, 'UAE': 1.8678671695284856e-07, 'UK': 1.974538610237865e-06, 'ULA': 0.9762438695585814, 'USA': 1.168965164661996e-11, 'SpaceX': 3.664031733054522e-09}",289,2015,0.6046586601053787,True,SpaceX,0.1192502852083297,1,0.3486496396557067,True
China,{'p_290_1': 'SpaceX'},2.337694247097735e+17,"{'China': 0.8048976608187135, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7208053691275167, 'SpaceX': 0.9318181818181818}","{'China': 0.9883930548435876, 'France': 5.860915051633268e-09, 'Germany': 2.375930277729522e-16, 'India': 5.4452205381073685e-15, 'Israel': 4.669916704710979e-14, 'Japan': 1.7156428853441839e-09, 'Russia': 1.501577219016884e-13, 'UAE': 1.877013611932772e-13, 'UK': 4.2346181526775315e-14, 'ULA': 4.3639861445619516e-11, 'USA': 0.01160693753383454, 'SpaceX': 1.9472923993477762e-12}",290,2022,0.8461338781048496,True,SpaceX,0.1192502852083297,1,0.10717442165623581,True
SpaceX,"{'p_292_0': 'SpaceX', 'p_292_2': 'SpaceX'}",2.8902331278941686e+18,"{'China': 0.8151662049861496, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7208053691275167, 'SpaceX': 0.9318181818181818}","{'China': 7.196223880454785e-18, 'France': 1.1499328062205197e-15, 'Germany': 0.0007560951720186469, 'India': 2.5225362148335614e-16, 'Israel': 4.379818753490436e-06, 'Japan': 5.277790864574554e-12, 'Russia': 7.694383408846184e-14, 'UAE': 1.1682695711915156e-08, 'UK': 0.005837640709441102, 'ULA': 9.86987392545368e-10, 'USA': 0.00024623109956997544, 'SpaceX': 0.9931556405251776}",292,2017,0.9533082997610854,True,SpaceX,0.11665197683203221,1,0.0,True
China,{'p_293_0': 'SpaceX'},2.744704953080528e+18,"{'China': 0.8151662049861496, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7208053691275167, 'SpaceX': 0.9347826086956522}","{'China': 0.8767614015952957, 'France': 0.00034475359735915763, 'Germany': 2.508700218484456e-12, 'India': 0.09656758444393229, 'Israel': 0.0019307421531872826, 'Japan': 4.945230796619134e-15, 'Russia': 5.296879094932383e-13, 'UAE': 0.024382458735702713, 'UK': 1.2109213082375218e-05, 'ULA': 9.346377971081791e-07, 'USA': 1.5513957671443522e-08, 'SpaceX': 1.0664217551554398e-10}",293,2025,0.8461338781048496,True,SpaceX,0.11961640370950266,1,0.10717442165623581,True
Japan,{'p_301_0': 'SpaceX'},2.643296051415361e+18,"{'China': 0.8244078947368422, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8125678966098521, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7208053691275167, 'SpaceX': 0.9347826086956522}","{'China': 6.204428488299728e-09, 'France': 3.158759189062105e-13, 'Germany': 1.7021975093626304e-06, 'India': 6.903534079774442e-07, 'Israel': 0.005992276772423071, 'Japan': 0.9905683502684889, 'Russia': 0.00011105343355853102, 'UAE': 1.8141691879631119e-09, 'UK': 0.0004301585833571215, 'ULA': 1.373339022595103e-09, 'USA': 0.0028957588824409333, 'SpaceX': 1.1656136963086138e-10}",301,2025,0.951678293383076,True,SpaceX,0.11037471395881004,1,0.0016300063780094742,True
USA,{'p_305_1': 'SpaceX'},2.6606289427240233e+18,"{'China': 0.8244078947368422, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7208053691275167, 'SpaceX': 0.9347826086956522}","{'China': 1.8769936280298516e-08, 'France': 1.2778006016007213e-07, 'Germany': 1.1389441859872905e-10, 'India': 8.784150412635025e-08, 'Israel': 0.3110271024209913, 'Japan': 0.04870203834001139, 'Russia': 3.198073310119116e-08, 'UAE': 0.0006357240434119732, 'UK': 3.428916153530793e-11, 'ULA': 0.013453853780701894, 'USA': 0.6261763554951537, 'SpaceX': 4.659399312405265e-06}",305,2019,0.6176984142361054,True,SpaceX,0.11037471395881004,1,0.33560988552498006,True
China,{'p_307_0': 'SpaceX'},1.4431409300602079e+18,"{'China': 0.8244078947368422, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9347826086956522}","{'China': 0.9876190366561156, 'France': 0.00011537529967977387, 'Germany': 0.00010775813424083193, 'India': 8.214831914804498e-06, 'Israel': 3.079464152820376e-11, 'Japan': 6.730907939682256e-11, 'Russia': 9.78697867974413e-06, 'UAE': 1.815860528604945e-11, 'UK': 2.6663296367362448e-17, 'ULA': 0.00015873643621246467, 'USA': 7.525174870064526e-14, 'SpaceX': 0.011981091546819105}",307,2021,0.8461338781048496,True,SpaceX,0.11037471395881004,1,0.10717442165623581,True
UAE,{'p_312_0': 'SpaceX'},1881881605182.4429,"{'China': 0.8327694235588974, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8054131054131055, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9347826086956522}","{'China': 1.994699198594391e-15, 'France': 2.0321890483179198e-17, 'Germany': 3.6804205226866886e-10, 'India': 0.19359952654371745, 'Israel': 1.5639091894983812e-11, 'Japan': 5.937043937900071e-16, 'Russia': 1.5873877685113034e-10, 'UAE': 0.8063899323561462, 'UK': 1.052885862131662e-05, 'ULA': 9.224691313541442e-16, 'USA': 7.127965997785627e-14, 'SpaceX': 1.1699020277013151e-08}",312,2012,0.6961247422806927,True,SpaceX,0.10201318513675484,1,0.2571835574803928,True
UK,{'p_314_0': 'SpaceX'},2.438085477024108e+18,"{'China': 0.8327694235588974, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8193121693121694, 'UK': 0.7313441350981288, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9347826086956522}","{'China': 0.0007431623918300327, 'France': 5.804325592145347e-12, 'Germany': 9.56747077301385e-10, 'India': 4.1296688875152034e-14, 'Israel': 1.338069212021574e-05, 'Japan': 2.6186692194449823e-12, 'Russia': 2.1149506857809167e-12, 'UAE': 1.0434632334374213e-12, 'UK': 0.9992409417488266, 'ULA': 6.225879735899558e-15, 'USA': 1.116851713628807e-14, 'SpaceX': 2.5141988359226977e-06}",314,2025,0.8424731089686259,False,SpaceX,0.10201318513675484,1,0.11083519079245951,True
SpaceX,{'p_321_0': 'SpaceX'},3.7648473439973914e+18,"{'China': 0.8327694235588974, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8193121693121694, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9347826086956522}","{'China': 9.356670143365467e-17, 'France': 5.726656412098535e-16, 'Germany': 2.1298584703786037e-21, 'India': 6.732301177731541e-12, 'Israel': 1.2763075740481812e-11, 'Japan': 3.890910908610665e-15, 'Russia': 4.343825886547734e-19, 'UAE': 1.8004104161102268e-12, 'UK': 1.6275815634296863e-12, 'ULA': 6.932642580673985e-14, 'USA': 1.321833341420694e-19, 'SpaceX': 0.9999999999770027}",321,2021,0.9533082997610854,True,SpaceX,0.10201318513675484,1,0.0,True
UAE,{'p_325_0': 'SpaceX'},1.7315265742762944e+18,"{'China': 0.8327694235588974, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8193121693121694, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 8.964459254688936e-11, 'France': 0.00017805435944431286, 'Germany': 6.0889684564574975e-05, 'India': 2.0334904569313793e-09, 'Israel': 1.1090544456760437e-19, 'Japan': 8.515963249351539e-18, 'Russia': 1.6722167810849453e-13, 'UAE': 0.9997610538249617, 'UK': 4.526792817639492e-16, 'ULA': 7.70697918761464e-12, 'USA': 1.928839582391203e-14, 'SpaceX': 4.153294866265041e-16}",325,2019,0.6961247422806927,True,SpaceX,0.10473057644110262,1,0.2571835574803928,True
China,{'p_327_0': 'SpaceX'},2.394731547805702e+18,"{'China': 0.8327694235588974, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 0.9999818871982972, 'France': 4.524159703522822e-09, 'Germany': 9.517531701556268e-15, 'India': 7.543324664530378e-14, 'Israel': 6.390247611743356e-17, 'Japan': 1.8107926792916294e-05, 'Russia': 8.78763133662367e-17, 'UAE': 1.4822498266916102e-12, 'UK': 9.76722883129839e-11, 'ULA': 2.6252609001665365e-16, 'USA': 6.730683645978656e-13, 'SpaceX': 2.5083732696435296e-10}",327,2018,0.8461338781048496,True,SpaceX,0.10473057644110262,1,0.10717442165623581,True
China,{'p_328_0': 'SpaceX'},3.5199541003696604e+18,"{'China': 0.8403708133971293, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 0.9105239026528179, 'France': 2.002753106747263e-08, 'Germany': 3.447685907859824e-14, 'India': 1.886132142483479e-05, 'Israel': 0.08901978789418914, 'Japan': 2.6525059426241622e-06, 'Russia': 1.9225132298258992e-10, 'UAE': 2.4844247085323397e-09, 'UK': 3.2793822785843516e-10, 'ULA': 0.00042244065549104783, 'USA': 1.7935739382636e-14, 'SpaceX': 1.2331937936599782e-05}",328,2022,0.8461338781048496,True,SpaceX,0.09712918660287073,1,0.10717442165623581,True
France,{'p_329_0': 'SpaceX'},4.0775728400664154e+17,"{'China': 0.8473112128146454, 'France': 0.502319944598338, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 0.0036163124049927668, 'France': 0.7615977222901639, 'Germany': 4.060191041890573e-09, 'India': 0.018371334863788655, 'Israel': 2.304684349808973e-11, 'Japan': 0.2154192725173694, 'Russia': 8.450683713809205e-07, 'UAE': 0.0007540816450569255, 'UK': 7.49296948937717e-11, 'ULA': 1.5800644834051133e-09, 'USA': 5.4846873340516765e-08, 'SpaceX': 0.00024037062515167926}",329,2022,0.5889058170663772,True,SpaceX,0.09018878718535461,1,0.3644024826947082,True
Israel,{'p_330_0': 'SpaceX'},1.2977774823513577e+18,"{'China': 0.8473112128146454, 'France': 0.527203947368421, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7815515610217597, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 3.600621068420173e-09, 'France': 3.0097252892690315e-08, 'Germany': 0.0011830343878900082, 'India': 0.0007991124239622601, 'Israel': 0.9879727470694457, 'Japan': 0.009287983319349777, 'Russia': 0.0006256777868481385, 'UAE': 5.112910335486543e-06, 'UK': 5.657726406266711e-10, 'ULA': 2.55399980443468e-12, 'USA': 2.202431952611479e-09, 'SpaceX': 0.00012629563353610634}",330,2022,0.760047313928979,True,SpaceX,0.09018878718535461,1,0.1932609858321065,True
Germany,{'p_332_0': 'SpaceX'},3550670329618.0596,"{'China': 0.8473112128146454, 'France': 0.527203947368421, 'Germany': 0.6358473824312334, 'India': 0.7849738675958189, 'Israel': 0.7914810355207706, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 1.317117709382759e-18, 'France': 0.0025045635409049615, 'Germany': 0.9974954360962632, 'India': 4.4192271090883984e-13, 'Israel': 6.941669945242157e-17, 'Japan': 1.3871476287432147e-16, 'Russia': 1.9052947204388503e-17, 'UAE': 5.0774381596679037e-11, 'UK': 2.6129451635042206e-18, 'ULA': 3.1161416983753536e-10, 'USA': 8.656992950720861e-16, 'SpaceX': 6.774830676468868e-19}",332,2012,0.5916684889019738,True,SpaceX,0.09018878718535461,1,0.3616398108591117,True
Israel,{'p_333_0': 'SpaceX'},1.418348528450969e+18,"{'China': 0.8473112128146454, 'France': 0.527203947368421, 'Germany': 0.6510204081632653, 'India': 0.7849738675958189, 'Israel': 0.7914810355207706, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 7.882809413886396e-07, 'France': 1.9023769660088906e-08, 'Germany': 1.152627549840665e-13, 'India': 0.0734422987664257, 'Israel': 0.9265443081565157, 'Japan': 9.126597090289296e-06, 'Russia': 4.276053952029229e-11, 'UAE': 4.989135496141117e-14, 'UK': 3.2607488376669618e-06, 'ULA': 4.5996615894905533e-08, 'USA': 5.8975500233740606e-08, 'SpaceX': 9.341137790735693e-08}",333,2017,0.760047313928979,False,SpaceX,0.09018878718535461,1,0.1932609858321065,True
Russia,{'p_334_0': 'SpaceX'},3.899494342306879e+17,"{'China': 0.8473112128146454, 'France': 0.527203947368421, 'Germany': 0.6510204081632653, 'India': 0.7849738675958189, 'Israel': 0.757068816585085, 'Japan': 0.8219395017793595, 'Russia': 0.5328785211267606, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 1.0690547151852949e-07, 'France': 1.4066540024931412e-13, 'Germany': 6.086257256341962e-09, 'India': 7.508835699378871e-13, 'Israel': 2.5254023291632235e-14, 'Japan': 1.152512550886035e-11, 'Russia': 0.9999993083451401, 'UAE': 1.6805389356370877e-08, 'UK': 1.2664907466590298e-13, 'ULA': 5.23276326658373e-09, 'USA': 6.276057444399142e-13, 'SpaceX': 5.566117822713055e-07}",334,2014,0.42804678735800195,True,SpaceX,0.09018878718535461,1,0.5252615124030835,True
Israel,{'p_335_0': 'SpaceX'},9.988628601601747e+17,"{'China': 0.8473112128146454, 'France': 0.527203947368421, 'Germany': 0.6510204081632653, 'India': 0.7849738675958189, 'Israel': 0.757068816585085, 'Japan': 0.8219395017793595, 'Russia': 0.5603562551781276, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 2.8037570999158703e-18, 'France': 3.877640593617403e-26, 'Germany': 2.0385489528874324e-16, 'India': 1.8412981156065081e-19, 'Israel': 0.9996458636544525, 'Japan': 4.4030332763452004e-20, 'Russia': 1.5409123936081378e-14, 'UAE': 2.4151322111869122e-21, 'UK': 9.871932499471204e-06, 'ULA': 0.0003409339707197127, 'USA': 4.996795661294278e-17, 'SpaceX': 3.330442312587352e-06}",335,2016,0.760047313928979,True,SpaceX,0.09018878718535461,1,0.1932609858321065,True
ULA,{'p_337_0': 'SpaceX'},3.6233761516475167e+18,"{'China': 0.8473112128146454, 'France': 0.527203947368421, 'Germany': 0.6510204081632653, 'India': 0.7849738675958189, 'Israel': 0.7671909492273731, 'Japan': 0.8219395017793595, 'Russia': 0.5603562551781276, 'UAE': 0.8313580246913581, 'UK': 0.7061253718188829, 'ULA': 0.8023529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.9375}","{'China': 5.9960528442282506e-24, 'France': 1.270791908146308e-11, 'Germany': 1.1837777602771654e-22, 'India': 2.0758295519666307e-26, 'Israel': 8.214709773183769e-28, 'Japan': 6.957675344582678e-28, 'Russia': 8.84206181899725e-23, 'UAE': 4.08769291224749e-12, 'UK': 4.412261401391393e-20, 'ULA': 0.9999999999832043, 'USA': 2.3312876170337455e-20, 'SpaceX': 1.896883823399459e-24}",337,2019,0.6046586601053787,True,SpaceX,0.09018878718535461,1,0.3486496396557067,True
